,HPO_ID,hpo,node_id,node_name,HPO_LABEL,disease_id,ORPHA,DOID
34318,HP:0001156,Brachydactyly,DOID:0050581,brachydactyly,Brachydactyly,ORPHA:819,819,0060768
34323,HP:0010780,Hyperacusis,C0034880,Hyperacusis,Hyperacusis,ORPHA:819,819,0060768
34328,HP:0010780,Hyperacusis,D012001,Hyperacusis,Hyperacusis,ORPHA:819,819,0060768
34333,HP:0000823,Delayed puberty,C0034012,Delayed puberty,Delayed puberty,ORPHA:819,819,0060768
34338,HP:0001508,Failure to thrive,C0015544,Failure to thrive,Failure to thrive,ORPHA:819,819,0060768
34343,HP:0001508,Failure to thrive,D005183,Failure to Thrive,Failure to thrive,ORPHA:819,819,0060768
34348,HP:0000998,Hypertrichosis,C0020555,Hypertrichosis,Hypertrichosis,ORPHA:819,819,0060768
34353,HP:0000998,Hypertrichosis,DOID:420,hypertrichosis,Hypertrichosis,ORPHA:819,819,0060768
34358,HP:0410030,Cleft lip,C0008924,Cleft lip,Cleft lip,ORPHA:819,819,0060768
34363,HP:0410030,Cleft lip,DOID:9296,cleft lip,Cleft lip,ORPHA:819,819,0060768
34368,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,ORPHA:819,819,0060768
34373,HP:0001387,Joint stiffness,C0162298,Joint stiffness,Joint stiffness,ORPHA:819,819,0060768
34378,HP:0000733,Stereotypy,C0038273,Stereotypy,Stereotypy,ORPHA:819,819,0060768
34383,HP:0100716,Self-injurious behavior,C0085271,Self injurious behaviour,Self-injurious behavior,ORPHA:819,819,0060768
34388,HP:0003124,Hypercholesterolemia,C0020443,Hypercholesterolaemia,Hypercholesterolemia,ORPHA:819,819,0060768
34393,HP:0000821,Hypothyroidism,C0020676,Hypothyroidism,Hypothyroidism,ORPHA:819,819,0060768
34398,HP:0000821,Hypothyroidism,DOID:1459,hypothyroidism,Hypothyroidism,ORPHA:819,819,0060768
34403,HP:0001513,Obesity,C0028754,Obesity,Obesity,ORPHA:819,819,0060768
34408,HP:0001513,Obesity,D009765,Obesity,Obesity,ORPHA:819,819,0060768
34413,HP:0001513,Obesity,DOID:9970,obesity,Obesity,ORPHA:819,819,0060768
34418,HP:0007018,Attention deficit hyperactivity disorder,C1263846,Attention deficit/hyperactivity disorder,Attention deficit hyperactivity disorder,ORPHA:819,819,0060768
34423,HP:0007018,Attention deficit hyperactivity disorder,DOID:1094,attention deficit hyperactivity disorder,Attention deficit hyperactivity disorder,ORPHA:819,819,0060768
34428,HP:0000541,Retinal detachment,C0035305,Retinal detachment,Retinal detachment,ORPHA:819,819,0060768
34433,HP:0000541,Retinal detachment,DOID:5327,retinal detachment,Retinal detachment,ORPHA:819,819,0060768
34438,HP:0000388,Otitis media,C0029882,Otitis media,Otitis media,ORPHA:819,819,0060768
34443,HP:0000388,Otitis media,DOID:10754,otitis media,Otitis media,ORPHA:819,819,0060768
34448,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,ORPHA:819,819,0060768
34453,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,ORPHA:819,819,0060768
34458,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,ORPHA:819,819,0060768
34463,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,ORPHA:819,819,0060768
34468,HP:0000545,Myopia,C0027092,Myopia,Myopia,ORPHA:819,819,0060768
34473,HP:0000545,Myopia,DOID:11830,myopia,Myopia,ORPHA:819,819,0060768
34478,HP:0002360,Sleep disturbance,C0037317,Sleep disturbance,Sleep disturbance,ORPHA:819,819,0060768
34483,HP:0000826,Precocious puberty,C0034013,Precocious puberty,Precocious puberty,ORPHA:819,819,0060768
34488,HP:0003077,Hyperlipidemia,C0020473,Hyperlipidaemia,Hyperlipidemia,ORPHA:819,819,0060768
34493,HP:0002019,Constipation,C0009806,Constipation,Constipation,ORPHA:819,819,0060768
34498,HP:0002019,Constipation,D003248,Constipation,Constipation,ORPHA:819,819,0060768
34503,HP:0002019,Constipation,DOID:2089,constipation,Constipation,ORPHA:819,819,0060768
34508,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,ORPHA:819,819,0060768
34513,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,ORPHA:819,819,0060768
34518,HP:0001265,Hyporeflexia,C0151888,Hyporeflexia,Hyporeflexia,ORPHA:640,640,0060843
34520,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,ORPHA:640,640,0060843
34522,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,ORPHA:640,640,0060843
34524,HP:0003470,Paralysis,C0522224,Paralysis,Paralysis,ORPHA:640,640,0060843
34526,HP:0003470,Paralysis,D010243,Paralysis,Paralysis,ORPHA:640,640,0060843
34528,HP:0001605,Vocal cord paralysis,C0042928,Vocal cord paralysis,Vocal cord paralysis,ORPHA:640,640,0060843
34530,HP:0001605,Vocal cord paralysis,D014826,Vocal Cord Paralysis,Vocal cord paralysis,ORPHA:640,640,0060843
34532,HP:0002093,Respiratory insufficiency,C0035229,Respiratory insufficiency,Respiratory insufficiency,ORPHA:640,640,0060843
34534,HP:0003401,Paresthesia,D010292,Paresthesia,Paresthesia,ORPHA:640,640,0060843
34536,HP:0003401,Paresthesia,C0030554,Paraesthesia,Paresthesia,ORPHA:640,640,0060843
34538,HP:0006824,Cranial nerve paralysis,C0151311,Cranial nerve paralysis,Cranial nerve paralysis,ORPHA:640,640,0060843
34540,HP:0001265,Hyporeflexia,C0151888,Hyporeflexia,Hyporeflexia,ORPHA:90658,90658,0110153
34541,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,ORPHA:90658,90658,0110153
34542,HP:0001324,Muscle weakness,D018908,Muscle Weakness,Muscle weakness,ORPHA:90658,90658,0110153
34543,HP:0007686,Abnormal pupillary function,DOID:11518,abnormal pupillary function,Abnormal pupillary function,ORPHA:90658,90658,0110153
34544,HP:0001284,Areflexia,C0234146,Areflexia,Areflexia,ORPHA:90658,90658,0110153
34545,HP:0001883,Talipes,C1301937,Talipes,Talipes,ORPHA:90658,90658,0110153
34546,HP:0009916,Anisocoria,D015875,Anisocoria,Anisocoria,ORPHA:90658,90658,0110153
34547,HP:0000360,Tinnitus,C0040264,Tinnitus,Tinnitus,ORPHA:90658,90658,0110153
34548,HP:0000360,Tinnitus,D014012,Tinnitus,Tinnitus,ORPHA:90658,90658,0110153
34549,HP:0012074,Tonic pupil,D015845,Tonic Pupil,Tonic pupil,ORPHA:90658,90658,0110153
34550,HP:0003401,Paresthesia,D010292,Paresthesia,Paresthesia,ORPHA:90658,90658,0110153
34551,HP:0003401,Paresthesia,C0030554,Paraesthesia,Paresthesia,ORPHA:90658,90658,0110153
34552,HP:0012735,Cough,C0010200,Cough,Cough,ORPHA:90658,90658,0110153
34553,HP:0012735,Cough,D003371,Cough,Cough,ORPHA:90658,90658,0110153
34554,HP:0001265,Hyporeflexia,C0151888,Hyporeflexia,Hyporeflexia,ORPHA:101081,101081,0110148
34555,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,ORPHA:101081,101081,0110148
34556,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,ORPHA:101081,101081,0110148
34557,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,ORPHA:101081,101081,0110148
34558,HP:0012531,Pain,C0030193,Pain,Pain,ORPHA:101081,101081,0110148
34559,HP:0012531,Pain,D010146,Pain,Pain,ORPHA:101081,101081,0110148
34560,HP:0001324,Muscle weakness,D018908,Muscle Weakness,Muscle weakness,ORPHA:101081,101081,0110148
34561,HP:0010871,Sensory ataxia,C0240991,Sensory ataxia,Sensory ataxia,ORPHA:101081,101081,0110148
34562,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,ORPHA:101081,101081,0110148
34563,HP:0001347,Hyperreflexia,C0151889,Hyperreflexia,Hyperreflexia,ORPHA:101081,101081,0110148
34564,HP:0003401,Paresthesia,D010292,Paresthesia,Paresthesia,ORPHA:101081,101081,0110148
34565,HP:0003401,Paresthesia,C0030554,Paraesthesia,Paresthesia,ORPHA:101081,101081,0110148
34566,HP:0002666,Pheochromocytoma,DOID:0050771,pheochromocytoma,Pheochromocytoma,ORPHA:1359,1359,0050471
34567,HP:0002890,Thyroid carcinoma,C0549473,Thyroid carcinoma,Thyroid carcinoma,ORPHA:1359,1359,0050471
34568,HP:0040075,Hypopituitarism,C0020635,Hypopituitarism,Hypopituitarism,ORPHA:1359,1359,0050471
34569,HP:0040075,Hypopituitarism,DOID:9406,hypopituitarism,Hypopituitarism,ORPHA:1359,1359,0050471
34570,HP:0000822,Hypertension,C0020538,Hypertension,Hypertension,ORPHA:1359,1359,0050471
34571,HP:0000822,Hypertension,DOID:10763,hypertension,Hypertension,ORPHA:1359,1359,0050471
34572,HP:0000138,Ovarian cyst,C0029927,Ovarian cyst,Ovarian cyst,ORPHA:1359,1359,0050471
34573,HP:0000138,Ovarian cyst,DOID:5119,ovarian cyst,Ovarian cyst,ORPHA:1359,1359,0050471
34574,HP:0002315,Headache,C0018681,Headache,Headache,ORPHA:1359,1359,0050471
34575,HP:0002315,Headache,D006261,Headache,Headache,ORPHA:1359,1359,0050471
34576,HP:0010784,Uterine neoplasm,C0042138,Uterine neoplasm,Uterine neoplasm,ORPHA:1359,1359,0050471
34577,HP:0012126,Stomach cancer,DOID:10534,stomach cancer,Stomach cancer,ORPHA:1359,1359,0050471
34578,HP:0010514,Hyperpituitarism,DOID:2444,hyperpituitarism,Hyperpituitarism,ORPHA:1359,1359,0050471
34579,HP:0100242,Sarcoma,C1261473,Sarcoma,Sarcoma,ORPHA:1359,1359,0050471
34580,HP:0100242,Sarcoma,DOID:1115,sarcoma,Sarcoma,ORPHA:1359,1359,0050471
34581,HP:0000854,Thyroid adenoma,C0151468,Thyroid adenoma,Thyroid adenoma,ORPHA:1359,1359,0050471
34582,HP:0000854,Thyroid adenoma,DOID:2891,thyroid adenoma,Thyroid adenoma,ORPHA:1359,1359,0050471
34583,HP:0003764,Nevus,C0027960,Nevus,Nevus,ORPHA:1359,1359,0050471
34584,HP:0001635,Congestive heart failure,DOID:6000,congestive heart failure,Congestive heart failure,ORPHA:1359,1359,0050471
34585,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:1359,1359,0050471
34586,HP:0012733,Macule,C0332573,Macule,Macule,ORPHA:1359,1359,0050471
34587,HP:0000957,Cafe-au-lait spot,D019080,Cafe-au-Lait Spots,Cafe-au-lait spot,ORPHA:1359,1359,0050471
34588,HP:0003003,Colon cancer,C0007102,Colon cancer,Colon cancer,ORPHA:1359,1359,0050471
34589,HP:0003003,Colon cancer,DOID:219,colon cancer,Colon cancer,ORPHA:1359,1359,0050471
34590,HP:0010614,Fibroma,C0016045,Fibroma,Fibroma,ORPHA:1359,1359,0050471
34591,HP:0010614,Fibroma,DOID:0050871,fibroma,Fibroma,ORPHA:1359,1359,0050471
34592,HP:0001007,Hirsutism,C0019572,Hirsutism,Hirsutism,ORPHA:1359,1359,0050471
34593,HP:0001007,Hirsutism,D006628,Hirsutism,Hirsutism,ORPHA:1359,1359,0050471
34594,HP:0006744,Adrenocortical carcinoma,DOID:3948,adrenocortical carcinoma,Adrenocortical carcinoma,ORPHA:1359,1359,0050471
34595,HP:0002893,Pituitary adenoma,C0032000,Pituitary adenoma,Pituitary adenoma,ORPHA:1359,1359,0050471
34596,HP:0002893,Pituitary adenoma,DOID:3829,pituitary adenoma,Pituitary adenoma,ORPHA:1359,1359,0050471
34597,HP:0000147,Polycystic ovaries,C0032460,Polycystic ovaries,Polycystic ovaries,ORPHA:1359,1359,0050471
34598,HP:0002897,Parathyroid adenoma,DOID:7608,parathyroid adenoma,Parathyroid adenoma,ORPHA:1359,1359,0050471
34599,HP:0002860,Squamous cell carcinoma,C0007137,Squamous cell carcinoma,Squamous cell carcinoma,ORPHA:302,302,13777
34603,HP:0002860,Squamous cell carcinoma,DOID:1749,squamous cell carcinoma,Squamous cell carcinoma,ORPHA:302,302,13777
34607,HP:0001009,Telangiectasia,C0039446,Telangiectasia,Telangiectasia,ORPHA:302,302,13777
34611,HP:0001051,Seborrheic dermatitis,DOID:8741,seborrheic dermatitis,Seborrheic dermatitis,ORPHA:302,302,13777
34615,HP:0001051,Seborrheic dermatitis,C0036508,Seborrhoeic dermatitis,Seborrheic dermatitis,ORPHA:302,302,13777
34619,HP:0012740,Papilloma,C0030354,Papilloma,Papilloma,ORPHA:302,302,13777
34623,HP:0012740,Papilloma,DOID:2615,papilloma,Papilloma,ORPHA:302,302,13777
34627,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:302,302,13777
34631,HP:0200034,Papule,C0332563,Papule,Papule,ORPHA:302,302,13777
34635,HP:0012733,Macule,C0332573,Macule,Macule,ORPHA:302,302,13777
34639,HP:0000957,Cafe-au-lait spot,D019080,Cafe-au-Lait Spots,Cafe-au-lait spot,ORPHA:302,302,13777
34643,HP:0000964,Eczema,C0013595,Eczema,Eczema,ORPHA:302,302,13777
34647,HP:0002860,Squamous cell carcinoma,C0007137,Squamous cell carcinoma,Squamous cell carcinoma,ORPHA:443167,443167,0060463
34649,HP:0002860,Squamous cell carcinoma,DOID:1749,squamous cell carcinoma,Squamous cell carcinoma,ORPHA:443167,443167,0060463
34651,HP:0001909,Leukemia,DOID:1240,leukemia,Leukemia,ORPHA:443167,443167,0060463
34653,HP:0100242,Sarcoma,C1261473,Sarcoma,Sarcoma,ORPHA:443167,443167,0060463
34655,HP:0100242,Sarcoma,DOID:1115,sarcoma,Sarcoma,ORPHA:443167,443167,0060463
34657,HP:0012254,Ewing sarcoma,DOID:3369,Ewing sarcoma,Ewing sarcoma,ORPHA:443167,443167,0060463
34659,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:443167,443167,0060463
34661,HP:0030061,Neuroectodermal neoplasm,C0206093,Neuroectodermal neoplasm,Neuroectodermal neoplasm,ORPHA:443167,443167,0060463
34663,HP:0003006,Neuroblastoma,DOID:769,neuroblastoma,Neuroblastoma,ORPHA:443167,443167,0060463
34665,HP:0001876,Pancytopenia,C0030312,Pancytopenia,Pancytopenia,ORPHA:90045,90045,0111678
34666,HP:0001876,Pancytopenia,DOID:12450,pancytopenia,Pancytopenia,ORPHA:90045,90045,0111678
34667,HP:0001873,Thrombocytopenia,C0040034,Thrombocytopenia,Thrombocytopenia,ORPHA:90045,90045,0111678
34668,HP:0001873,Thrombocytopenia,DOID:1588,thrombocytopenia,Thrombocytopenia,ORPHA:90045,90045,0111678
34669,HP:0001508,Failure to thrive,C0015544,Failure to thrive,Failure to thrive,ORPHA:90045,90045,0111678
34670,HP:0001508,Failure to thrive,D005183,Failure to Thrive,Failure to thrive,ORPHA:90045,90045,0111678
34671,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,ORPHA:90045,90045,0111678
34672,HP:0000206,Glossitis,C0017675,Glossitis,Glossitis,ORPHA:90045,90045,0111678
34673,HP:0000206,Glossitis,DOID:1456,glossitis,Glossitis,ORPHA:90045,90045,0111678
34674,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,ORPHA:90045,90045,0111678
34675,HP:0001889,Megaloblastic anemia,DOID:13382,megaloblastic anemia,Megaloblastic anemia,ORPHA:90045,90045,0111678
34676,HP:0002014,Diarrhea,DOID:13250,diarrhea,Diarrhea,ORPHA:90045,90045,0111678
34677,HP:0002014,Diarrhea,D003967,Diarrhea,Diarrhea,ORPHA:90045,90045,0111678
34678,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,ORPHA:90045,90045,0111678
34679,HP:0001903,Anemia,DOID:2355,anemia,Anemia,ORPHA:90045,90045,0111678
34680,HP:0001974,Leukocytosis,C0023518,Leukocytosis,Leukocytosis,ORPHA:90045,90045,0111678
34681,HP:0000980,Pallor,C0030232,Pallor,Pallor,ORPHA:90045,90045,0111678
34682,HP:0000980,Pallor,D010167,Pallor,Pallor,ORPHA:90045,90045,0111678
34683,HP:0001347,Hyperreflexia,C0151889,Hyperreflexia,Hyperreflexia,ORPHA:90045,90045,0111678
34684,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,ORPHA:90045,90045,0111678
34685,HP:0001972,Macrocytic anemia,DOID:2361,macrocytic anemia,Macrocytic anemia,ORPHA:90045,90045,0111678
34686,HP:0001880,Eosinophilia,C0014457,Eosinophilia,Eosinophilia,ORPHA:90045,90045,0111678
34687,HP:0002039,Anorexia,C0003123,Anorexia,Anorexia,ORPHA:90045,90045,0111678
34688,HP:0002039,Anorexia,D000855,Anorexia,Anorexia,ORPHA:90045,90045,0111678
34689,HP:0001876,Pancytopenia,C0030312,Pancytopenia,Pancytopenia,ORPHA:562,562,1858
34690,HP:0001876,Pancytopenia,DOID:12450,pancytopenia,Pancytopenia,ORPHA:562,562,1858
34691,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,ORPHA:562,562,1858
34692,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,ORPHA:562,562,1858
34693,HP:0000505,Visual impairment,C3665347,Visual impairment,Visual impairment,ORPHA:562,562,1858
34694,HP:0000836,Hyperthyroidism,C0020550,Hyperthyroidism,Hyperthyroidism,ORPHA:562,562,1858
34695,HP:0000836,Hyperthyroidism,DOID:7998,hyperthyroidism,Hyperthyroidism,ORPHA:562,562,1858
34696,HP:0012531,Pain,C0030193,Pain,Pain,ORPHA:562,562,1858
34697,HP:0012531,Pain,D010146,Pain,Pain,ORPHA:562,562,1858
34698,HP:0000138,Ovarian cyst,C0029927,Ovarian cyst,Ovarian cyst,ORPHA:562,562,1858
34699,HP:0000138,Ovarian cyst,DOID:5119,ovarian cyst,Ovarian cyst,ORPHA:562,562,1858
34700,HP:0010514,Hyperpituitarism,DOID:2444,hyperpituitarism,Hyperpituitarism,ORPHA:562,562,1858
34701,HP:0001742,Nasal congestion,C0027424,Nasal congestion,Nasal congestion,ORPHA:562,562,1858
34702,HP:0001396,Cholestasis,C0008370,Cholestasis,Cholestasis,ORPHA:562,562,1858
34703,HP:0001396,Cholestasis,DOID:13580,cholestasis,Cholestasis,ORPHA:562,562,1858
34704,HP:0002749,Osteomalacia,C0029442,Osteomalacia,Osteomalacia,ORPHA:562,562,1858
34705,HP:0002749,Osteomalacia,DOID:10573,osteomalacia,Osteomalacia,ORPHA:562,562,1858
34706,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:562,562,1858
34707,HP:0002148,Hypophosphatemia,DOID:0050336,hypophosphatemia,Hypophosphatemia,ORPHA:562,562,1858
34708,HP:0002148,Hypophosphatemia,C0085682,Hypophosphataemia,Hypophosphatemia,ORPHA:562,562,1858
34709,HP:0000853,Goiter,DOID:12176,goiter,Goiter,ORPHA:562,562,1858
34710,HP:0012733,Macule,C0332573,Macule,Macule,ORPHA:562,562,1858
34711,HP:0003002,Breast carcinoma,DOID:3459,breast carcinoma,Breast carcinoma,ORPHA:562,562,1858
34712,HP:0000826,Precocious puberty,C0034013,Precocious puberty,Precocious puberty,ORPHA:562,562,1858
34713,HP:0002653,Bone pain,C0151825,Bone pain,Bone pain,ORPHA:562,562,1858
34714,HP:0003401,Paresthesia,D010292,Paresthesia,Paresthesia,ORPHA:562,562,1858
34715,HP:0003401,Paresthesia,C0030554,Paraesthesia,Paresthesia,ORPHA:562,562,1858
34716,HP:0001733,Pancreatitis,C0030305,Pancreatitis,Pancreatitis,ORPHA:562,562,1858
34717,HP:0001733,Pancreatitis,DOID:4989,pancreatitis,Pancreatitis,ORPHA:562,562,1858
34718,HP:0012115,Hepatitis,C0019158,Hepatitis,Hepatitis,ORPHA:562,562,1858
34719,HP:0012115,Hepatitis,DOID:2237,hepatitis,Hepatitis,ORPHA:562,562,1858
34720,HP:0001876,Pancytopenia,C0030312,Pancytopenia,Pancytopenia,ORPHA:98850,98850,4798
34725,HP:0001876,Pancytopenia,DOID:12450,pancytopenia,Pancytopenia,ORPHA:98850,98850,4798
34730,HP:0002829,Arthralgia,C0003862,Arthralgia,Arthralgia,ORPHA:98850,98850,4798
34735,HP:0002829,Arthralgia,D018771,Arthralgia,Arthralgia,ORPHA:98850,98850,4798
34740,HP:0002615,Hypotension,C0020649,Hypotension,Hypotension,ORPHA:98850,98850,4798
34745,HP:0001971,Hypersplenism,C0020532,Hypersplenism,Hypersplenism,ORPHA:98850,98850,4798
34750,HP:0001971,Hypersplenism,DOID:6376,hypersplenism,Hypersplenism,ORPHA:98850,98850,4798
34755,HP:0012531,Pain,C0030193,Pain,Pain,ORPHA:98850,98850,4798
34760,HP:0012531,Pain,D010146,Pain,Pain,ORPHA:98850,98850,4798
34765,HP:0001025,Urticaria,C0042109,Urticaria,Urticaria,ORPHA:98850,98850,4798
34770,HP:0001025,Urticaria,DOID:1555,urticaria,Urticaria,ORPHA:98850,98850,4798
34775,HP:0001873,Thrombocytopenia,C0040034,Thrombocytopenia,Thrombocytopenia,ORPHA:98850,98850,4798
34780,HP:0001873,Thrombocytopenia,DOID:1588,thrombocytopenia,Thrombocytopenia,ORPHA:98850,98850,4798
34785,HP:0001909,Leukemia,DOID:1240,leukemia,Leukemia,ORPHA:98850,98850,4798
34790,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,ORPHA:98850,98850,4798
34795,HP:0001409,Portal hypertension,C0020541,Portal hypertension,Portal hypertension,ORPHA:98850,98850,4798
34800,HP:0001409,Portal hypertension,DOID:10762,portal hypertension,Portal hypertension,ORPHA:98850,98850,4798
34805,HP:0012378,Fatigue,C0015672,Fatigue,Fatigue,ORPHA:98850,98850,4798
34810,HP:0012378,Fatigue,D005221,Fatigue,Fatigue,ORPHA:98850,98850,4798
34815,HP:0002716,Lymphadenopathy,C0497156,Lymphadenopathy,Lymphadenopathy,ORPHA:98850,98850,4798
34820,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:98850,98850,4798
34825,HP:0001875,Neutropenia,C0027947,Neutropenia,Neutropenia,ORPHA:98850,98850,4798
34830,HP:0001875,Neutropenia,DOID:1227,neutropenia,Neutropenia,ORPHA:98850,98850,4798
34835,HP:0002239,Gastrointestinal hemorrhage,C0017181,Gastrointestinal haemorrhage,Gastrointestinal hemorrhage,ORPHA:98850,98850,4798
34840,HP:0002797,Osteolysis,C0221204,Osteolysis,Osteolysis,ORPHA:98850,98850,4798
34845,HP:0002014,Diarrhea,DOID:13250,diarrhea,Diarrhea,ORPHA:98850,98850,4798
34850,HP:0002014,Diarrhea,D003967,Diarrhea,Diarrhea,ORPHA:98850,98850,4798
34855,HP:0001824,Weight loss,D015431,Weight Loss,Weight loss,ORPHA:98850,98850,4798
34860,HP:0001903,Anemia,DOID:2355,anemia,Anemia,ORPHA:98850,98850,4798
34865,HP:0001974,Leukocytosis,C0023518,Leukocytosis,Leukocytosis,ORPHA:98850,98850,4798
34870,HP:0000989,Pruritus,C0033774,Pruritus,Pruritus,ORPHA:98850,98850,4798
34875,HP:0000989,Pruritus,D011537,Pruritus,Pruritus,ORPHA:98850,98850,4798
34880,HP:0002027,Abdominal pain,C0000737,Abdominal pain,Abdominal pain,ORPHA:98850,98850,4798
34885,HP:0002027,Abdominal pain,D015746,Abdominal Pain,Abdominal pain,ORPHA:98850,98850,4798
34890,HP:0001433,Hepatosplenomegaly,C0019214,Hepatosplenomegaly,Hepatosplenomegaly,ORPHA:98850,98850,4798
34895,HP:0002024,Malabsorption,C0024523,Malabsorption,Malabsorption,ORPHA:98850,98850,4798
34900,HP:0031284,Flushing,C0016382,Flushing,Flushing,ORPHA:98850,98850,4798
34905,HP:0031284,Flushing,D005483,Flushing,Flushing,ORPHA:98850,98850,4798
34910,HP:0001541,Ascites,C0003962,Ascites,Ascites,ORPHA:98850,98850,4798
34915,HP:0002653,Bone pain,C0151825,Bone pain,Bone pain,ORPHA:98850,98850,4798
34920,HP:4000054,Exanthem,DOID:0050486,exanthem,Exanthem,ORPHA:98850,98850,4798
34925,HP:0000939,Osteoporosis,C0029456,Osteoporosis,Osteoporosis,ORPHA:98850,98850,4798
34930,HP:0000939,Osteoporosis,DOID:11476,osteoporosis,Osteoporosis,ORPHA:98850,98850,4798
34935,HP:0002039,Anorexia,C0003123,Anorexia,Anorexia,ORPHA:98850,98850,4798
34940,HP:0002039,Anorexia,D000855,Anorexia,Anorexia,ORPHA:98850,98850,4798
34945,HP:0003131,Cystinuria,DOID:9266,cystinuria,Cystinuria,ORPHA:163690,163690,0060858
34947,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,ORPHA:163690,163690,0060858
34949,HP:0003355,Aminoaciduria,C0238621,Aminoaciduria,Aminoaciduria,ORPHA:163690,163690,0060858
34951,HP:0001508,Failure to thrive,C0015544,Failure to thrive,Failure to thrive,ORPHA:163690,163690,0060858
34953,HP:0001508,Failure to thrive,D005183,Failure to Thrive,Failure to thrive,ORPHA:163690,163690,0060858
34955,HP:0012378,Fatigue,C0015672,Fatigue,Fatigue,ORPHA:163690,163690,0060858
