HPO_ID,hpo,node_id,node_name,node_type,similarity
HP:0001644,Dilated cardiomyopathy,DOID:0110452,dilated cardiomyopathy 1T,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110457,dilated cardiomyopathy 1Y,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110456,dilated cardiomyopathy 1R,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110455,dilated cardiomyopathy 1U,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110454,dilated cardiomyopathy 1S,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110459,dilated cardiomyopathy 1FF,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110458,dilated cardiomyopathy 1BB,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110429,dilated cardiomyopathy 1H,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110423,dilated cardiomyopathy 1C,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110426,dilated cardiomyopathy 1D,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110427,dilated cardiomyopathy 1V,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110424,dilated cardiomyopathy 1CC,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110425,dilated cardiomyopathy 1A,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110440,dilated cardiomyopathy 1J,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110441,dilated cardiomyopathy 2B,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110442,dilated cardiomyopathy 1Q,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110443,dilated cardiomyopathy 1B,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110444,dilated cardiomyopathy 1X,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110445,dilated cardiomyopathy 1KK,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110447,dilated cardiomyopathy 1DD,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110448,dilated cardiomyopathy 1HH,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110449,dilated cardiomyopathy 1M,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110460,dilated cardiomyopathy 2A,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110461,X-linked dilated cardiomyopathy,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110428,dilated cardiomyopathy 1AA,Disease,95
HP:0008222,Female infertility,C0021361,Infertility female,SideEffect,95
HP:0008222,Female infertility,DOID:12336,male infertility,Disease,94
HP:0100502,Vitamin B12 deficiency,C0042847,Vitamin B12 deficiency,SideEffect,100
HP:0100502,Vitamin B12 deficiency,DOID:0050731,vitamin B12 deficiency,Disease,100
HP:0100502,Vitamin B12 deficiency,C2004521,Anaemia vitamin B12 deficiency,SideEffect,95
HP:0100502,Vitamin B12 deficiency,C0936215,Vitamin B6 deficiency,SideEffect,93
HP:0100787,Prostate neoplasm,C0033578,Neoplasm prostate,SideEffect,95
HP:0000104,Renal agenesis,C0542519,Renal agenesis,SideEffect,100
HP:0000104,Renal agenesis,DOID:14766,renal agenesis,Disease,100
HP:0002289,Alopecia universalis,DOID:0050634,alopecia universalis,Disease,100
HP:0000020,Urinary incontinence,C0042024,Urinary incontinence,SideEffect,100
HP:0000020,Urinary incontinence,D014549,Urinary Incontinence,Symptom,100
HP:0000020,Urinary incontinence,D014550,"Urinary Incontinence, Stress",Symptom,95
HP:0000020,Urinary incontinence,D053202,"Urinary Incontinence, Urge",Symptom,95
HP:0002307,Drooling,C0013132,Drooling,SideEffect,100
HP:0001716,Wolff-Parkinson-White syndrome,DOID:384,Wolff-Parkinson-White syndrome,Disease,100
HP:0006731,Follicular thyroid carcinoma,DOID:3962,thyroid gland follicular carcinoma,Disease,95
HP:0001712,Left ventricular hypertrophy,C0149721,Left ventricular hypertrophy,SideEffect,100
HP:0001712,Left ventricular hypertrophy,C0340279,Ventricular hypertrophy,SideEffect,95
HP:0002576,Intussusception,C0021933,Intussusception,SideEffect,100
HP:0002576,Intussusception,DOID:8446,intussusception,Disease,100
HP:0000498,Blepharitis,C0005741,Blepharitis,SideEffect,100
HP:0000498,Blepharitis,DOID:9423,blepharitis,Disease,100
HP:0010459,True hermaphroditism,DOID:3763,hermaphroditism,Disease,95
HP:0001727,Thromboembolic stroke,C1112433,Thromboembolic stroke,SideEffect,100
HP:0031691,Severe viral infection,C0042769,Viral infection,SideEffect,95
HP:0002875,Exertional dyspnea,C0231807,Dyspnoea exertional,SideEffect,92
HP:0000969,Edema,D004487,Edema,Symptom,100
HP:0000969,Edema,C0013604,Oedema,SideEffect,91
HP:0008765,Auditory hallucinations,C0740399,Auditory and visual hallucinations,SideEffect,95
HP:0008765,Auditory hallucinations,C0233762,"Hallucination, auditory",SideEffect,93
HP:0002375,Hypokinesia,C0086439,Hypokinesia,SideEffect,100
HP:0002375,Hypokinesia,D018476,Hypokinesia,Symptom,100
HP:0003388,Easy fatigability,C0231230,Fatigability,SideEffect,95
HP:0025230,Tendonitis,C0039503,Tendonitis,SideEffect,100
HP:0000421,Epistaxis,C0014591,Epistaxis,SideEffect,100
HP:0000421,Epistaxis,D004844,Epistaxis,Symptom,100
HP:0000737,Irritability,C0022107,Irritability,SideEffect,100
HP:0008064,Ichthyosis,C0020757,Ichthyosis,SideEffect,100
HP:0008064,Ichthyosis,DOID:1697,ichthyosis,Disease,100
HP:0012450,Chronic constipation,C0401149,Constipation chronic,SideEffect,95
HP:0010864,"Intellectual disability, severe",DOID:1059,intellectual disability,Disease,95
HP:0010864,"Intellectual disability, severe",D008607,Intellectual Disability,Symptom,95
HP:0006824,Cranial nerve paralysis,C0151311,Cranial nerve paralysis,SideEffect,100
HP:0002345,Action tremor,C0234376,Action tremor,SideEffect,100
HP:0002206,Pulmonary fibrosis,C0034069,Pulmonary fibrosis,SideEffect,100
HP:0002206,Pulmonary fibrosis,DOID:3770,pulmonary fibrosis,Disease,100
HP:0002206,Pulmonary fibrosis,DOID:5641,diffuse pulmonary fibrosis,Disease,95
HP:0006779,Alveolar rhabdomyosarcoma,DOID:4051,alveolar rhabdomyosarcoma,Disease,100
HP:0006779,Alveolar rhabdomyosarcoma,DOID:4384,orbit alveolar rhabdomyosarcoma,Disease,95
HP:0001081,Cholelithiasis,C0008350,Cholelithiasis,SideEffect,100
HP:0001081,Cholelithiasis,DOID:10211,cholelithiasis,Disease,100
HP:0001931,Hypochromic anemia,DOID:11759,hypochromic anemia,Disease,100
HP:0001931,Hypochromic anemia,C0002884,Hypochromic anaemia,SideEffect,97
HP:0001733,Pancreatitis,C0030305,Pancreatitis,SideEffect,100
HP:0001733,Pancreatitis,DOID:4989,pancreatitis,Disease,100
HP:0012595,Mild proteinuria,C0033687,Proteinuria,SideEffect,95
HP:0012595,Mild proteinuria,D011507,Proteinuria,Symptom,95
HP:0012595,Mild proteinuria,DOID:576,proteinuria,Disease,95
HP:0000017,Nocturia,C0028734,Nocturia,SideEffect,100
HP:0000017,Nocturia,D053158,Nocturia,Symptom,100
HP:0006685,Endocardial fibrosis,C0553980,Endocardial fibrosis,SideEffect,100
HP:0006685,Endocardial fibrosis,DOID:12932,endomyocardial fibrosis,Disease,93
HP:0011873,Abnormal platelet count,C0580317,Platelet count abnormal,SideEffect,95
HP:0001161,Hand polydactyly,C0152427,Polydactyly,SideEffect,95
HP:0001161,Hand polydactyly,DOID:1148,polydactyly,Disease,95
HP:0003116,Abnormal echocardiogram,C0476369,Echocardiogram abnormal,SideEffect,95
HP:0002592,Gastric ulcer,C0038358,Gastric ulcer,SideEffect,100
HP:0002592,Gastric ulcer,DOID:10808,gastric ulcer,Disease,100
HP:0000858,Irregular menstruation,C0156404,Menstruation irregular,SideEffect,95
HP:0001604,Vocal cord paresis,C0751576,Vocal cord paresis,SideEffect,100
HP:0001882,Leukopenia,C0023530,Leukopenia,SideEffect,100
HP:0001882,Leukopenia,DOID:615,leukopenia,Disease,100
HP:0000999,Pyoderma,C0034212,Pyoderma,SideEffect,100
HP:0000999,Pyoderma,DOID:4223,pyoderma,Disease,100
HP:0001941,Acidosis,C0001122,Acidosis,SideEffect,100
HP:0008940,Generalized lymphadenopathy,C0476486,Generalized lymphadenopathy,SideEffect,100
HP:0008940,Generalized lymphadenopathy,DOID:0060314,persistent generalized lymphadenopathy,Disease,95
HP:0001539,Omphalocele,C0795690,Omphalocele,SideEffect,100
HP:0001539,Omphalocele,DOID:0060327,omphalocele,Disease,100
HP:0002045,Hypothermia,C0413252,Hypothermia,SideEffect,100
HP:0002045,Hypothermia,D007035,Hypothermia,Symptom,100
HP:0003774,Stage 5 chronic kidney disease,C1561643,Chronic kidney disease,SideEffect,95
HP:0003774,Stage 5 chronic kidney disease,DOID:784,chronic kidney disease,Disease,95
HP:0100750,Atelectasis,C0004144,Atelectasis,SideEffect,100
HP:0011712,Right bundle branch block,DOID:13209,right bundle branch block,Disease,100
HP:0011712,Right bundle branch block,C0006384,Bundle branch block,SideEffect,95
HP:0011712,Right bundle branch block,C0085615,Bundle branch block right,SideEffect,95
HP:0008339,Diaminoaciduria,C0238621,Aminoaciduria,SideEffect,93
HP:0200119,Acute hepatitis,C0267797,Hepatitis acute,SideEffect,95
HP:0000621,Entropion,DOID:12397,entropion,Disease,100
HP:0005112,Abdominal aortic aneurysm,C0162871,Abdominal aortic aneurysm,SideEffect,100
HP:0005112,Abdominal aortic aneurysm,DOID:7693,abdominal aortic aneurysm,Disease,100
HP:0001149,Lattice corneal dystrophy,DOID:8943,lattice corneal dystrophy,Disease,100
HP:0001149,Lattice corneal dystrophy,C0010036,Corneal dystrophy,SideEffect,95
HP:0001149,Lattice corneal dystrophy,DOID:2566,corneal dystrophy,Disease,95
HP:0001634,Mitral valve prolapse,DOID:988,mitral valve prolapse,Disease,100
HP:0001281,Tetany,C0039621,Tetany,SideEffect,100
HP:0001281,Tetany,D013746,Tetany,Symptom,100
HP:0000815,Hypergonadotropic hypogonadism,DOID:0090070,hypogonadotropic hypogonadism,Disease,95
HP:0005387,Combined immunodeficiency,DOID:0111962,combined immunodeficiency,Disease,100
HP:0005387,Combined immunodeficiency,DOID:627,severe combined immunodeficiency,Disease,95
HP:0000225,Gingival bleeding,C0017565,Gingival bleeding,SideEffect,100
HP:0005152,Histiocytoid cardiomyopathy,DOID:0080198,infantile histiocytoid cardiomyopathy,Disease,95
HP:0100835,Benign neoplasm of the central nervous system,C0085136,Central nervous system neoplasm,SideEffect,95
HP:0100835,Benign neoplasm of the central nervous system,DOID:0060090,central nervous system benign neoplasm,Disease,95
HP:0003228,Hypernatremia,C0020488,Hypernatraemia,SideEffect,96
HP:0012848,Small intestinal stenosis,C0267465,Intestinal stenosis,SideEffect,95
HP:0000026,Male hypogonadism,C0020619,Hypogonadism,SideEffect,95
HP:0000026,Male hypogonadism,C0151721,Hypogonadism male,SideEffect,95
HP:0000026,Male hypogonadism,DOID:1924,hypogonadism,Disease,95
HP:0030088,Increased serum testosterone level,C0857984,Serum testosterone increased,SideEffect,95
HP:0000037,Male pseudohermaphroditism,DOID:3765,pseudohermaphroditism,Disease,95
HP:0001655,Patent foramen ovale,DOID:13620,patent foramen ovale,Disease,100
HP:0001655,Patent foramen ovale,C0016522,Foramen ovale patent,SideEffect,95
HP:0012115,Hepatitis,C0019158,Hepatitis,SideEffect,100
HP:0012115,Hepatitis,DOID:2237,hepatitis,Disease,100
HP:0012115,Hepatitis,C0019159,Hepatitis A,SideEffect,95
HP:0012115,Hepatitis,C0019163,Hepatitis B,SideEffect,95
HP:0012115,Hepatitis,C0854495,Hepatitis F,SideEffect,95
HP:0012115,Hepatitis,C0019196,Hepatitis C,SideEffect,95
HP:0012115,Hepatitis,DOID:1883,hepatitis C,Disease,95
HP:0012115,Hepatitis,DOID:2047,hepatitis D,Disease,95
HP:0012115,Hepatitis,DOID:2043,hepatitis B,Disease,95
HP:0012115,Hepatitis,DOID:12549,hepatitis A,Disease,95
HP:0012115,Hepatitis,DOID:4411,hepatitis E,Disease,95
HP:0011900,Hypofibrinogenemia,C0553681,Hypofibrinogenaemia,SideEffect,97
HP:0002203,Respiratory paralysis,C0035232,Respiratory paralysis,SideEffect,100
HP:0002203,Respiratory paralysis,D012133,Respiratory Paralysis,Symptom,100
HP:0003641,Hemoglobinuria,DOID:582,hemoglobinuria,Disease,100
HP:0003641,Hemoglobinuria,D006456,Hemoglobinuria,Symptom,100
HP:0003641,Hemoglobinuria,C0019048,Haemoglobinuria,SideEffect,97
HP:0005268,Spontaneous abortion,C0000786,Abortion spontaneous,SideEffect,95
HP:0002667,Nephroblastoma,DOID:2154,nephroblastoma,Disease,100
HP:0005831,Type B brachydactyly,DOID:0110975,brachydactyly type B2,Disease,93
HP:0005831,Type B brachydactyly,DOID:0110969,brachydactyly type B1,Disease,93
HP:0012133,Erythroid hypoplasia,C0542035,Hypoplasia erythroid,SideEffect,95
HP:0012735,Cough,C0010200,Cough,SideEffect,100
HP:0012735,Cough,D003371,Cough,Symptom,100
HP:0100764,Lymphangioma,DOID:1475,lymphangioma,Disease,100
HP:0200128,Biventricular hypertrophy,C0340279,Ventricular hypertrophy,SideEffect,96
HP:0001880,Eosinophilia,C0014457,Eosinophilia,SideEffect,100
HP:0001880,Eosinophilia,C0239276,Eosinophiluria,SideEffect,92
HP:0001337,Tremor,C0040822,Tremor,SideEffect,100
HP:0001337,Tremor,D014202,Tremor,Symptom,100
HP:0000646,Amblyopia,C0002418,Amblyopia,SideEffect,100
HP:0000646,Amblyopia,D000550,Amblyopia,Symptom,100
HP:0000646,Amblyopia,DOID:10376,amblyopia,Disease,100
HP:0100645,Cystocele,C0010695,Cystocele,SideEffect,100
HP:0001919,Acute kidney injury,C2609414,Acute kidney injury,SideEffect,100
HP:0004417,Intermittent claudication,C0021775,Intermittent claudication,SideEffect,100
HP:0004417,Intermittent claudication,DOID:3669,intermittent claudication,Disease,100
HP:0004417,Intermittent claudication,D007383,Intermittent Claudication,Symptom,100
HP:0032061,Hypereosinophilia,C0745091,Hypereosinophilia,SideEffect,100
HP:0005293,Venous insufficiency,C0042485,Venous insufficiency,SideEffect,100
HP:0005293,Venous insufficiency,DOID:10128,venous insufficiency,Disease,100
HP:0005293,Venous insufficiency,DOID:0050853,chronic venous insufficiency,Disease,95
HP:0008341,Distal renal tubular acidosis,C0001126,Renal tubular acidosis,SideEffect,95
HP:0008341,Distal renal tubular acidosis,DOID:14219,renal tubular acidosis,Disease,95
HP:0000458,Anosmia,C0003126,Anosmia,SideEffect,100
HP:0000458,Anosmia,D000849,Anomia,Symptom,92
HP:0003419,Low back pain,C0024031,Low back pain,SideEffect,100
HP:0003419,Low back pain,D017116,Low Back Pain,Symptom,100
HP:0003419,Low back pain,C0004604,Back pain,SideEffect,95
HP:0003419,Low back pain,D001416,Back Pain,Symptom,95
HP:0002791,Hypoventilation,C3203358,Hypoventilation,SideEffect,100
HP:0002791,Hypoventilation,D007040,Hypoventilation,Symptom,100
HP:0025586,Hypertropia,DOID:9837,hypertropia,Disease,100
HP:0000147,Polycystic ovaries,C0032460,Polycystic ovaries,SideEffect,100
HP:0002665,Lymphoma,C0024299,Lymphoma,SideEffect,100
HP:0002665,Lymphoma,DOID:0060058,lymphoma,Disease,100
HP:0002827,Hip dislocation,C0019554,Hip dislocation,SideEffect,100
HP:0000230,Gingivitis,C0017574,Gingivitis,SideEffect,100
HP:0000230,Gingivitis,DOID:3087,gingivitis,Disease,100
HP:0030402,Abnormal platelet aggregation,C0541767,Platelet aggregation abnormal,SideEffect,95
HP:0100007,Neoplasm of the peripheral nervous system,DOID:1192,peripheral nervous system neoplasm,Disease,95
HP:0003390,Sensory axonal neuropathy,C0270921,Axonal neuropathy,SideEffect,95
HP:0003390,Sensory axonal neuropathy,DOID:7319,axonal neuropathy,Disease,95
HP:0000713,Agitation,C0085631,Agitation,SideEffect,100
HP:0000083,Renal insufficiency,C0001623,Adrenal insufficiency,SideEffect,95
HP:0000083,Renal insufficiency,C1565662,Acute renal insufficiency,SideEffect,95
HP:0000083,Renal insufficiency,C0403447,Chronic renal insufficiency,SideEffect,95
HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Disease,100
HP:0000028,Cryptorchidism,C0010417,Cryptorchism,SideEffect,92
HP:0000776,Congenital diaphragmatic hernia,C0235833,Congenital diaphragmatic hernia,SideEffect,100
HP:0000776,Congenital diaphragmatic hernia,DOID:3827,congenital diaphragmatic hernia,Disease,100
HP:0001890,Autoimmune hemolytic anemia,DOID:718,autoimmune hemolytic anemia,Disease,100
HP:0001890,Autoimmune hemolytic anemia,C0002880,Autoimmune haemolytic anaemia,SideEffect,96
HP:0030011,Imperforate hymen,C0152436,Imperforate hymen,SideEffect,100
HP:0002897,Parathyroid adenoma,DOID:7608,parathyroid adenoma,Disease,100
HP:0004389,Intestinal pseudo-obstruction,C0021847,Intestinal pseudo-obstruction,SideEffect,100
HP:0004389,Intestinal pseudo-obstruction,DOID:0080072,intestinal pseudo-obstruction,Disease,100
HP:0004389,Intestinal pseudo-obstruction,DOID:3878,intestinal pseudo-obstruction,Disease,100
HP:0004389,Intestinal pseudo-obstruction,C0021843,Intestinal obstruction,SideEffect,95
HP:0004389,Intestinal pseudo-obstruction,DOID:8437,intestinal obstruction,Disease,95
HP:0010529,Echolalia,C0013528,Echolalia,SideEffect,100
HP:0010529,Echolalia,D004454,Echolalia,Symptom,100
HP:0010529,Echolalia,DOID:4188,echolalia,Disease,100
HP:0002019,Constipation,C0009806,Constipation,SideEffect,100
HP:0002019,Constipation,D003248,Constipation,Symptom,100
HP:0002019,Constipation,DOID:2089,constipation,Disease,100
HP:0000554,Uveitis,C0042164,Uveitis,SideEffect,100
HP:0000554,Uveitis,DOID:13141,uveitis,Disease,100
HP:0002245,Meckel diverticulum,DOID:10152,Meckel's diverticulum cancer,Disease,95
HP:0002245,Meckel diverticulum,DOID:9487,Meckel's diverticulum,Disease,95
HP:0002245,Meckel diverticulum,UBERON:0003705,Meckel's diverticulum,Anatomy,95
HP:0032227,Sebaceous hyperplasia,C0406484,Sebaceous hyperplasia,SideEffect,100
HP:0003201,Rhabdomyolysis,C0035410,Rhabdomyolysis,SideEffect,100
HP:0000620,Dacryocystitis,C0010930,Dacryocystitis,SideEffect,100
HP:0000620,Dacryocystitis,DOID:9938,dacryocystitis,Disease,100
HP:0000620,Dacryocystitis,DOID:12996,acute dacryocystitis,Disease,95
HP:0003006,Neuroblastoma,DOID:769,neuroblastoma,Disease,100
HP:0001708,Right ventricular failure,C2939447,Right ventricular failure,SideEffect,100
HP:0001708,Right ventricular failure,C0849925,Ventricular failure,SideEffect,95
HP:0001718,Mitral stenosis,DOID:1754,mitral valve stenosis,Disease,95
HP:0031664,Systolic heart murmur,C0232257,Systolic murmur,SideEffect,95
HP:0006515,Interstitial pneumonitis,C1279945,Acute interstitial pneumonitis,SideEffect,95
HP:0006515,Interstitial pneumonitis,C0206061,Interstitial pneumonia,SideEffect,91
HP:0003326,Myalgia,C0231528,Myalgia,SideEffect,100
HP:0003326,Myalgia,D063806,Myalgia,Symptom,100
HP:0000787,Nephrolithiasis,C0392525,Nephrolithiasis,SideEffect,100
HP:0000787,Nephrolithiasis,DOID:585,nephrolithiasis,Disease,100
HP:0011958,Retinal perforation,DOID:12514,retinal perforation,Disease,100
HP:0000622,Blurred vision,C0344232,Vision blurred,SideEffect,95
HP:0030802,Lower eyelid retraction,C0234665,Eyelid retraction,SideEffect,95
HP:0005523,Lymphoproliferative disorder,C0024314,Lymphoproliferative disorder,SideEffect,100
HP:0002871,Central apnea,DOID:9220,central sleep apnea,Disease,95
HP:0004398,Peptic ulcer,C0030920,Peptic ulcer,SideEffect,100
HP:0000265,Mastoiditis,C0024904,Mastoiditis,SideEffect,100
HP:0000265,Mastoiditis,DOID:0060322,mastoiditis,Disease,100
HP:0002020,Gastroesophageal reflux,DOID:8534,gastroesophageal reflux disease,Disease,95
HP:0040188,Osteochondrosis,C0029429,Osteochondrosis,SideEffect,100
HP:0040188,Osteochondrosis,DOID:8125,osteochondrosis,Disease,100
HP:0100495,Mastocytosis,C0024899,Mastocytosis,SideEffect,100
HP:0100495,Mastocytosis,DOID:350,mastocytosis,Disease,100
HP:0005978,Type II diabetes mellitus,C0011849,Diabetes mellitus,SideEffect,95
HP:0005978,Type II diabetes mellitus,DOID:9351,diabetes mellitus,Disease,95
HP:0005978,Type II diabetes mellitus,C0011854,Type 1 diabetes mellitus,SideEffect,94
HP:0005978,Type II diabetes mellitus,C0011860,Type 2 diabetes mellitus,SideEffect,94
HP:0005978,Type II diabetes mellitus,DOID:9744,type 1 diabetes mellitus,Disease,94
HP:0005978,Type II diabetes mellitus,DOID:9352,type 2 diabetes mellitus,Disease,94
HP:0002039,Anorexia,C0003123,Anorexia,SideEffect,100
HP:0002039,Anorexia,D000855,Anorexia,Symptom,100
HP:0010828,Hemifacial spasm,D019569,Hemifacial Spasm,Symptom,100
