,HPO_ID,hpo,node_id,node_name,HPO_LABEL,disease_id,OMIM,DOID
25119,HP:0000798,Oligospermia,C0028960,Oligospermia,Oligospermia,OMIM:613957,613957,0070169
25120,HP:0000798,Oligospermia,DOID:14228,oligospermia,Oligospermia,OMIM:613957,613957,0070169
25121,HP:0000027,Azoospermia,C0004509,Azoospermia,Azoospermia,OMIM:618091,618091,0111930
25122,HP:0000027,Azoospermia,DOID:14227,azoospermia,Azoospermia,OMIM:618091,618091,0111930
25123,HP:0000027,Azoospermia,C0004509,Azoospermia,Azoospermia,OMIM:617960,617960,0111920
25124,HP:0000027,Azoospermia,DOID:14227,azoospermia,Azoospermia,OMIM:617960,617960,0111920
25125,HP:0000798,Oligospermia,C0028960,Oligospermia,Oligospermia,OMIM:617960,617960,0111920
25126,HP:0000798,Oligospermia,DOID:14228,oligospermia,Oligospermia,OMIM:617960,617960,0111920
25127,HP:0000027,Azoospermia,C0004509,Azoospermia,Azoospermia,OMIM:615842,615842,0070179
25128,HP:0000027,Azoospermia,DOID:14227,azoospermia,Azoospermia,OMIM:615842,615842,0070179
25129,HP:0004432,Agammaglobulinemia,DOID:2583,agammaglobulinemia,Agammaglobulinemia,OMIM:616911,616911,0090011
25130,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:616911,616911,0090011
25131,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:616911,616911,0090011
25132,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:616911,616911,0090011
25133,HP:0100026,Arteriovenous malformation,DOID:11294,arteriovenous malformation,Arteriovenous malformation,OMIM:108010,108010,0060688
25135,HP:0000135,Hypogonadism,C0020619,Hypogonadism,Hypogonadism,OMIM:614842,614842,0090073
25136,HP:0000135,Hypogonadism,DOID:1924,hypogonadism,Hypogonadism,OMIM:614842,614842,0090073
25137,HP:0000044,Hypogonadotropic hypogonadism,DOID:0090070,hypogonadotropic hypogonadism,Hypogonadotropic hypogonadism,OMIM:614842,614842,0090073
25138,HP:0000458,Anosmia,C0003126,Anosmia,Anosmia,OMIM:614842,614842,0090073
25139,HP:0000135,Hypogonadism,C0020619,Hypogonadism,Hypogonadism,OMIM:613266,613266,0110955
25140,HP:0000135,Hypogonadism,DOID:1924,hypogonadism,Hypogonadism,OMIM:613266,613266,0110955
25141,HP:0000458,Anosmia,C0003126,Anosmia,Anosmia,OMIM:613266,613266,0110955
25142,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,OMIM:613266,613266,0110955
25143,HP:0000821,Hypothyroidism,C0020676,Hypothyroidism,Hypothyroidism,OMIM:274900,274900,0112184
25144,HP:0000821,Hypothyroidism,DOID:1459,hypothyroidism,Hypothyroidism,OMIM:274900,274900,0112184
25145,HP:0000853,Goiter,DOID:12176,goiter,Goiter,OMIM:274900,274900,0112184
25146,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:274900,274900,0112184
25147,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:274900,274900,0112184
25148,HP:0000821,Hypothyroidism,C0020676,Hypothyroidism,Hypothyroidism,OMIM:274500,274500,0112186
25149,HP:0000821,Hypothyroidism,DOID:1459,hypothyroidism,Hypothyroidism,OMIM:274500,274500,0112186
25150,HP:0000853,Goiter,DOID:12176,goiter,Goiter,OMIM:274500,274500,0112186
25151,HP:0000821,Hypothyroidism,C0020676,Hypothyroidism,Hypothyroidism,OMIM:274800,274800,0112188
25152,HP:0000821,Hypothyroidism,DOID:1459,hypothyroidism,Hypothyroidism,OMIM:274800,274800,0112188
25153,HP:0000853,Goiter,DOID:12176,goiter,Goiter,OMIM:274800,274800,0112188
25154,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:274800,274800,0112188
25155,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:274800,274800,0112188
25156,HP:0001513,Obesity,C0028754,Obesity,Obesity,OMIM:615991,615991,0110136
25158,HP:0001513,Obesity,D009765,Obesity,Obesity,OMIM:615991,615991,0110136
25160,HP:0001513,Obesity,DOID:9970,obesity,Obesity,OMIM:615991,615991,0110136
25162,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:615991,615991,0110136
25164,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:615991,615991,0110136
25166,HP:0004936,Venous thrombosis,C0042487,Venous thrombosis,Venous thrombosis,OMIM:188055,188055,0111902
25167,HP:0100602,Preeclampsia,C0032914,Pre-eclampsia,Preeclampsia,OMIM:188055,188055,0111902
25168,HP:0100602,Preeclampsia,DOID:10591,pre-eclampsia,Preeclampsia,OMIM:188055,188055,0111902
25169,HP:0004936,Venous thrombosis,C0042487,Venous thrombosis,Venous thrombosis,OMIM:614486,614486,0111908
25170,HP:0000979,Purpura,C0034150,Purpura,Purpura,OMIM:217000,217000,0060295
25171,HP:0000979,Purpura,D011693,Purpura,Purpura,OMIM:217000,217000,0060295
25172,HP:0000979,Purpura,DOID:3326,purpura,Purpura,OMIM:217000,217000,0060295
25173,HP:0002725,Systemic lupus erythematosus,C0024141,Systemic lupus erythematosus,Systemic lupus erythematosus,OMIM:217000,217000,0060295
25174,HP:0002725,Systemic lupus erythematosus,DOID:9074,systemic lupus erythematosus,Systemic lupus erythematosus,OMIM:217000,217000,0060295
25175,HP:0000589,Coloboma,DOID:12270,coloboma,Coloboma,OMIM:120430,120430,11975
25176,HP:0000541,Retinal detachment,C0035305,Retinal detachment,Retinal detachment,OMIM:120430,120430,11975
25177,HP:0000541,Retinal detachment,DOID:5327,retinal detachment,Retinal detachment,OMIM:120430,120430,11975
25178,HP:0001962,Palpitations,C0030252,Palpitations,Palpitations,OMIM:616399,616399,0110226
25179,HP:0011675,Arrhythmia,C0003811,Arrhythmia,Arrhythmia,OMIM:616399,616399,0110226
25180,HP:0031972,Presyncope,C0700200,Presyncope,Presyncope,OMIM:616399,616399,0110226
25181,HP:0000388,Otitis media,C0029882,Otitis media,Otitis media,OMIM:166760,166760,166760
25182,HP:0000388,Otitis media,DOID:10754,otitis media,Otitis media,OMIM:166760,166760,166760
25183,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:166760,166760,166760
25184,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,OMIM:225300,225300,0090026
25185,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,OMIM:225300,225300,0090026
25186,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,OMIM:611377,611377,0110975
25187,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,OMIM:611377,611377,0110975
25188,HP:0100264,Proximal symphalangism,DOID:0050788,proximal symphalangism,Proximal symphalangism,OMIM:611377,611377,0110975
25189,HP:0100264,Proximal symphalangism,DOID:0080787,proximal symphalangism 1,Proximal symphalangism,OMIM:611377,611377,0110975
25190,HP:0100264,Proximal symphalangism,DOID:0080788,proximal symphalangism 2,Proximal symphalangism,OMIM:611377,611377,0110975
25191,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,OMIM:605289,605289,0090023
25192,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,OMIM:605289,605289,0090023
25193,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:615468,615468,0111988
25194,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:615468,615468,0111988
25195,HP:0000939,Osteoporosis,C0029456,Osteoporosis,Osteoporosis,OMIM:615468,615468,0111988
25196,HP:0000939,Osteoporosis,DOID:11476,osteoporosis,Osteoporosis,OMIM:615468,615468,0111988
25197,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:614889,614889,0111995
25198,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:614889,614889,0111995
25199,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:614892,614892,0111945
25200,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:235550,235550,0112254
25201,HP:0006685,Endocardial fibrosis,C0553980,Endocardial fibrosis,Endocardial fibrosis,OMIM:235550,235550,0112254
25202,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:235550,235550,0112254
25203,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:235550,235550,0112254
25204,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:616345,616345,0111969
25205,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:614890,614890,0111950
25206,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:614891,614891,0111990
25207,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:614891,614891,0111990
25208,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:610629,610629,0111887
25209,HP:0001896,Reticulocytopenia,C0858867,Reticulocytopenia,Reticulocytopenia,OMIM:610629,610629,0111887
25210,HP:0001972,Macrocytic anemia,DOID:2361,macrocytic anemia,Macrocytic anemia,OMIM:610629,610629,0111887
25211,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:617409,617409,0111880
25212,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:618313,618313,0111891
25213,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:300946,300946,0111897
25214,HP:0001972,Macrocytic anemia,DOID:2361,macrocytic anemia,Macrocytic anemia,OMIM:300946,300946,0111897
25215,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:618312,618312,0111886
25216,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:615909,615909,0111889
25217,HP:0001897,Normocytic anemia,C0085577,Normocytic anemia,Normocytic anemia,OMIM:615909,615909,0111889
25218,HP:0001897,Normocytic anemia,DOID:720,normocytic anemia,Normocytic anemia,OMIM:615909,615909,0111889
25219,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:613308,613308,0111884
25220,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:276600,276600,0050725
25221,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:276600,276600,0050725
25222,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:300088,300088,0060848
25223,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:300088,300088,0060848
25224,HP:0002133,Status epilepticus,C0038220,Status epilepticus,Status epilepticus,OMIM:300088,300088,0060848
25225,HP:0002133,Status epilepticus,DOID:1824,status epilepticus,Status epilepticus,OMIM:300088,300088,0060848
25226,HP:0002133,Status epilepticus,D013226,Status Epilepticus,Status epilepticus,OMIM:300088,300088,0060848
25227,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:614728,614728,0070006
25228,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:614728,614728,0070006
25229,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:614728,614728,0070006
25230,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:614728,614728,0070006
25231,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:617169,617169,0112104
25232,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:617169,617169,0112104
25233,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:276710,276710,0050727
25234,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:276710,276710,0050727
25235,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:203650,203650,0080628
25236,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:203650,203650,0080628
25237,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,OMIM:203650,203650,0080628
25238,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,OMIM:203650,203650,0080628
25239,HP:0002289,Alopecia universalis,DOID:0050634,alopecia universalis,Alopecia universalis,OMIM:203650,203650,0080628
25240,HP:0000989,Pruritus,C0033774,Pruritus,Pruritus,OMIM:618531,618531,0080766
25241,HP:0000989,Pruritus,D011537,Pruritus,Pruritus,OMIM:618531,618531,0080766
25242,HP:0002093,Respiratory insufficiency,C0035229,Respiratory insufficiency,Respiratory insufficiency,OMIM:611369,611369,0060653
25243,HP:0002093,Respiratory insufficiency,C0035229,Respiratory insufficiency,Respiratory insufficiency,OMIM:614915,614915,0060654
25244,HP:0005684,Distal arthrogryposis,DOID:0050646,distal arthrogryposis,Distal arthrogryposis,OMIM:614915,614915,0060654
25245,HP:0012733,Macule,C0332573,Macule,Macule,OMIM:609054,609054,0111097
25246,HP:0000957,Cafe-au-lait spot,D019080,Cafe-au-Lait Spots,Cafe-au-lait spot,OMIM:609054,609054,0111097
25247,HP:0000568,Microphthalmia,DOID:10629,microphthalmia,Microphthalmia,OMIM:609054,609054,0111097
25248,HP:0012733,Macule,C0332573,Macule,Macule,OMIM:127400,127400,0060257
25249,HP:0000980,Pallor,C0030232,Pallor,Pallor,OMIM:617871,617871,0080292
25250,HP:0000980,Pallor,D010167,Pallor,Pallor,OMIM:617871,617871,0080292
25251,HP:0000980,Pallor,C0030232,Pallor,Pallor,OMIM:612943,612943,0110386
25252,HP:0000980,Pallor,D010167,Pallor,Pallor,OMIM:612943,612943,0110386
25253,HP:0001397,Hepatic steatosis,C2711227,Hepatic steatosis,Hepatic steatosis,OMIM:615395,615395,0111469
25254,HP:0001639,Hypertrophic cardiomyopathy,C0007194,Hypertrophic cardiomyopathy,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25255,HP:0001639,Hypertrophic cardiomyopathy,DOID:11984,hypertrophic cardiomyopathy,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25256,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110307,hypertrophic cardiomyopathy 1,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25257,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110308,hypertrophic cardiomyopathy 2,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25258,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110310,hypertrophic cardiomyopathy 4,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25259,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110312,hypertrophic cardiomyopathy 6,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25260,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110313,hypertrophic cardiomyopathy 7,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25261,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110314,hypertrophic cardiomyopathy 8,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25262,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110315,hypertrophic cardiomyopathy 9,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25263,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110309,hypertrophic cardiomyopathy 3,Hypertrophic cardiomyopathy,OMIM:615395,615395,0111469
25264,HP:0001638,Cardiomyopathy,C0878544,Cardiomyopathy,Cardiomyopathy,OMIM:615395,615395,0111469
25265,HP:0001638,Cardiomyopathy,DOID:0050700,cardiomyopathy,Cardiomyopathy,OMIM:615395,615395,0111469
25266,HP:0001941,Acidosis,C0001122,Acidosis,Acidosis,OMIM:615395,615395,0111469
25267,HP:0000132,Menorrhagia,C0025323,Menorrhagia,Menorrhagia,OMIM:227400,227400,2216
25268,HP:0000421,Epistaxis,C0014591,Epistaxis,Epistaxis,OMIM:227400,227400,2216
25269,HP:0000421,Epistaxis,D004844,Epistaxis,Epistaxis,OMIM:227400,227400,2216
25270,HP:0000132,Menorrhagia,C0025323,Menorrhagia,Menorrhagia,OMIM:227500,227500,2215
25271,HP:0000421,Epistaxis,C0014591,Epistaxis,Epistaxis,OMIM:227500,227500,2215
25272,HP:0000421,Epistaxis,D004844,Epistaxis,Epistaxis,OMIM:227500,227500,2215
25273,HP:0001373,Joint dislocation,C0012691,Joint dislocation,Joint dislocation,OMIM:201250,201250,0080051
25274,HP:0002827,Hip dislocation,C0019554,Hip dislocation,Hip dislocation,OMIM:201250,201250,0080051
25275,HP:0011359,Dry hair,C0277960,Dry hair,Dry hair,OMIM:278150,278150,0110705
25276,HP:0011359,Dry hair,C0277960,Dry hair,Dry hair,OMIM:615885,615885,0110709
25277,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,OMIM:146550,146550,0110701
25278,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,OMIM:146550,146550,0110701
25279,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,OMIM:612841,612841,0110702
25280,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,OMIM:612841,612841,0110702
25281,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,OMIM:615059,615059,0110708
25282,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,OMIM:615059,615059,0110708
25283,HP:0003552,Muscle stiffness,C0221170,Muscle stiffness,Muscle stiffness,OMIM:601003,601003,0050692
25284,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,OMIM:602875,602875,0080050
25285,HP:0000973,Cutis laxa,C0010495,Cutis laxa,Cutis laxa,OMIM:602875,602875,0080050
25286,HP:0000973,Cutis laxa,DOID:3144,cutis laxa,Cutis laxa,OMIM:602875,602875,0080050
25287,HP:0007642,Congenital stationary night blindness,DOID:0050534,congenital stationary night blindness,Congenital stationary night blindness,OMIM:136880,136880,11105
25291,HP:0007642,Congenital stationary night blindness,DOID:0110871,congenital stationary night blindness 2A,Congenital stationary night blindness,OMIM:136880,136880,11105
25295,HP:0007642,Congenital stationary night blindness,DOID:0110870,congenital stationary night blindness 1A,Congenital stationary night blindness,OMIM:136880,136880,11105
25299,HP:0007642,Congenital stationary night blindness,DOID:0110869,congenital stationary night blindness 1E,Congenital stationary night blindness,OMIM:136880,136880,11105
25303,HP:0007642,Congenital stationary night blindness,DOID:0110866,congenital stationary night blindness 1H,Congenital stationary night blindness,OMIM:136880,136880,11105
25307,HP:0007642,Congenital stationary night blindness,DOID:0110868,congenital stationary night blindness 1D,Congenital stationary night blindness,OMIM:136880,136880,11105
25311,HP:0007642,Congenital stationary night blindness,DOID:0110867,congenital stationary night blindness 1C,Congenital stationary night blindness,OMIM:136880,136880,11105
25315,HP:0007642,Congenital stationary night blindness,DOID:0110864,congenital stationary night blindness 1F,Congenital stationary night blindness,OMIM:136880,136880,11105
25319,HP:0007642,Congenital stationary night blindness,DOID:0110865,congenital stationary night blindness 1B,Congenital stationary night blindness,OMIM:136880,136880,11105
25323,HP:0007642,Congenital stationary night blindness,DOID:0110714,congenital stationary night blindness 1G,Congenital stationary night blindness,OMIM:136880,136880,11105
25327,HP:0030642,Fundus albipunctatus,DOID:11105,fundus albipunctatus,Fundus albipunctatus,OMIM:136880,136880,11105
25331,HP:0007642,Congenital stationary night blindness,DOID:0050534,congenital stationary night blindness,Congenital stationary night blindness,OMIM:258100,258100,0110712
25332,HP:0007642,Congenital stationary night blindness,DOID:0110871,congenital stationary night blindness 2A,Congenital stationary night blindness,OMIM:258100,258100,0110712
25333,HP:0007642,Congenital stationary night blindness,DOID:0110870,congenital stationary night blindness 1A,Congenital stationary night blindness,OMIM:258100,258100,0110712
25334,HP:0007642,Congenital stationary night blindness,DOID:0110869,congenital stationary night blindness 1E,Congenital stationary night blindness,OMIM:258100,258100,0110712
25335,HP:0007642,Congenital stationary night blindness,DOID:0110866,congenital stationary night blindness 1H,Congenital stationary night blindness,OMIM:258100,258100,0110712
25336,HP:0007642,Congenital stationary night blindness,DOID:0110868,congenital stationary night blindness 1D,Congenital stationary night blindness,OMIM:258100,258100,0110712
25337,HP:0007642,Congenital stationary night blindness,DOID:0110867,congenital stationary night blindness 1C,Congenital stationary night blindness,OMIM:258100,258100,0110712
25338,HP:0007642,Congenital stationary night blindness,DOID:0110864,congenital stationary night blindness 1F,Congenital stationary night blindness,OMIM:258100,258100,0110712
25339,HP:0007642,Congenital stationary night blindness,DOID:0110865,congenital stationary night blindness 1B,Congenital stationary night blindness,OMIM:258100,258100,0110712
25340,HP:0007642,Congenital stationary night blindness,DOID:0110714,congenital stationary night blindness 1G,Congenital stationary night blindness,OMIM:258100,258100,0110712
25341,HP:0007642,Congenital stationary night blindness,DOID:0050534,congenital stationary night blindness,Congenital stationary night blindness,OMIM:613411,613411,0110713
25342,HP:0007642,Congenital stationary night blindness,DOID:0110871,congenital stationary night blindness 2A,Congenital stationary night blindness,OMIM:613411,613411,0110713
